Date,Open,High,Low,Close,Volume
2025-02-03,303.0,314.0,300.29998779296875,313.6000061035156,14877076
2025-02-04,318.0,318.8500061035156,313.3500061035156,316.25,15366864
2025-02-05,317.79998779296875,321.45001220703125,314.8999938964844,317.1000061035156,9628027
2025-02-06,320.0,323.6000061035156,314.54998779296875,317.95001220703125,15062390
2025-02-07,319.0,319.0,314.0,318.0,8589587
2025-02-10,318.79998779296875,321.0,315.8500061035156,319.04998779296875,12304840
2025-02-11,319.5,320.3999938964844,311.6000061035156,313.0,10627890
2025-02-12,313.45001220703125,315.75,309.3500061035156,310.20001220703125,9668342
2025-02-13,310.29998779296875,313.6499938964844,306.95001220703125,308.54998779296875,8832731
2025-02-14,310.04998779296875,312.3999938964844,304.54998779296875,308.1000061035156,7371341
2025-02-17,308.1000061035156,310.29998779296875,302.0,305.3500061035156,7507772
2025-02-18,305.3500061035156,312.75,305.3500061035156,312.20001220703125,10368789
2025-02-19,311.25,316.5,308.29998779296875,314.1000061035156,7835672
2025-02-20,311.20001220703125,314.29998779296875,310.25,313.29998779296875,7697134
2025-02-21,312.79998779296875,312.79998779296875,305.04998779296875,306.3500061035156,8722925
2025-02-24,302.95001220703125,303.29998779296875,293.3500061035156,295.04998779296875,12600963
2025-02-25,294.3500061035156,296.29998779296875,290.1000061035156,291.29998779296875,10810040
2025-02-27,294.0,295.79998779296875,291.3500061035156,294.5,15555649
2025-02-28,294.0,294.0,277.0,277.6499938964844,17458839
2025-03-03,279.45001220703125,286.3500061035156,279.29998779296875,283.54998779296875,11471554
2025-03-04,279.0,283.1000061035156,276.29998779296875,280.0,9331785
2025-03-05,281.3999938964844,286.95001220703125,278.6499938964844,285.1000061035156,10285712
2025-03-06,288.45001220703125,292.0,283.5,285.8999938964844,9782051
2025-03-07,287.3999938964844,287.70001220703125,282.8999938964844,284.79998779296875,8097300
2025-03-10,284.45001220703125,285.6499938964844,277.95001220703125,280.8999938964844,8165123
2025-03-11,277.0,279.29998779296875,273.20001220703125,277.75,8602609
2025-03-12,277.70001220703125,277.70001220703125,262.20001220703125,268.54998779296875,18584311
2025-03-13,268.54998779296875,271.1000061035156,263.3500061035156,264.0,8683943
2025-03-17,264.0,265.20001220703125,258.8999938964844,259.8500061035156,12697926
2025-03-18,259.8500061035156,259.8500061035156,259.8500061035156,259.8500061035156,0
2025-03-19,262.0,266.5,256.25,265.70001220703125,14044300
2025-03-20,269.20001220703125,273.95001220703125,267.5,268.0,17038774
2025-03-21,264.0,269.54998779296875,260.20001220703125,264.29998779296875,22659168
2025-03-24,267.04998779296875,271.6499938964844,265.3999938964844,269.3999938964844,9269617
2025-03-25,272.0,274.70001220703125,269.3500061035156,271.0,12563930
2025-03-26,272.0,272.25,266.75,267.3999938964844,7308412
2025-03-27,270.0,273.54998779296875,269.6000061035156,272.20001220703125,14783522
2025-03-28,271.0,271.8500061035156,261.6000061035156,262.25,14283389
2025-04-01,260.3500061035156,263.0,258.5,262.6000061035156,8388635
2025-04-02,262.79998779296875,265.54998779296875,261.1000061035156,263.6000061035156,7136992
2025-04-03,259.8999938964844,260.5,255.3000030517578,256.3500061035156,12262561
2025-04-04,253.0,253.9499969482422,244.85000610351562,246.3000030517578,14639785
2025-04-07,231.0500030517578,243.85000610351562,228.0,242.89999389648438,13011904
2025-04-08,244.75,249.5,243.85000610351562,247.25,13806651
2025-04-09,240.6999969482422,242.3000030517578,234.0,236.64999389648438,19063559
2025-04-11,245.0,245.0,238.35000610351562,239.75,11205821
2025-04-15,245.0500030517578,245.0500030517578,241.35000610351562,244.0,10694621
2025-04-16,244.0,248.4499969482422,241.1999969482422,247.64999389648438,16203319
2025-04-17,235.0,237.8000030517578,232.14999389648438,236.89999389648438,54875421
2025-04-21,237.39999389648438,240.8000030517578,237.39999389648438,238.4499969482422,16298364
2025-04-22,238.4499969482422,239.0,233.5,234.14999389648438,18367713
2025-04-23,237.1999969482422,245.35000610351562,236.10000610351562,243.60000610351562,31898042
2025-04-24,244.8000030517578,245.14999389648438,241.5,242.75,23000820
2025-04-25,243.9499969482422,246.14999389648438,238.0500030517578,240.89999389648438,16620430
2025-04-28,240.5,241.9499969482422,238.75,240.5,14218414
2025-04-29,241.60000610351562,243.60000610351562,239.85000610351562,241.39999389648438,16647246
2025-04-30,241.5500030517578,243.39999389648438,239.1999969482422,241.5,14206640
2025-05-02,242.0399932861328,245.8000030517578,240.75,241.67999267578125,10822257
2025-05-05,244.0,246.8699951171875,242.6999969482422,243.57000732421875,12170446
2025-05-06,244.5,245.89999389648438,240.61000061035156,241.19000244140625,8869045
2025-05-07,236.00999450683594,244.4499969482422,236.00999450683594,244.0399932861328,9130056
2025-05-08,243.11000061035156,245.8300018310547,239.30999755859375,241.57000732421875,11434833
