Date,Open,High,Low,Close,Volume
2026-06-19,1328.0,1338.199951171875,1305.300048828125,1309.5,24887034
2026-06-22,1316.699951171875,1344.9000244140625,1314.0999755859375,1326.5,12931213
2026-06-23,1328.9000244140625,1333.0,1304.0,1309.5,15400184
2026-06-24,1305.699951171875,1322.0,1297.5,1313.5999755859375,11030917
2026-06-25,1318.0,1328.0,1314.5999755859375,1318.0999755859375,12694362
2026-06-26,1318.0999755859375,1318.0999755859375,1318.0999755859375,1318.0999755859375,0
2026-06-29,1308.0,1313.699951171875,1292.5999755859375,1301.0,13757656
2026-06-30,1306.9000244140625,1306.9000244140625,1290.0,1293.9000244140625,15695263
2026-07-01,1298.9000244140625,1312.199951171875,1296.5,1308.0,7001401
2026-07-02,1310.0,1313.199951171875,1299.0,1303.5,17795024
2026-07-03,1312.0,1312.0,1302.0,1304.0,7839550
2026-07-06,1304.0,1325.5999755859375,1299.4000244140625,1321.300048828125,7610709
2026-07-07,1323.5,1328.0,1304.0999755859375,1308.4000244140625,14335554
2026-07-08,1297.0,1302.300048828125,1271.5999755859375,1275.9000244140625,19960868
2026-07-09,1277.0999755859375,1296.5,1274.199951171875,1279.800048828125,14651963
2026-07-10,1291.9000244140625,1311.0999755859375,1287.800048828125,1307.800048828125,8412537
2026-07-13,1300.0,1306.4000244140625,1295.0,1296.9000244140625,9488352
2026-07-14,1290.0,1308.0,1286.9000244140625,1293.0,13511284
2026-07-15,1294.0999755859375,1310.9000244140625,1294.0999755859375,1295.5,9577965
2026-07-16,1295.5,1309.4000244140625,1291.800048828125,1296.5999755859375,15631046
2026-07-17,1300.0,1330.300048828125,1296.0999755859375,1327.199951171875,18302218
